departement,section_naf,section_libelle,code_idcc,nb_entreprises
11,G,Commerce ; réparation d'automobiles et de motocycles,1539,27
11,G,Commerce ; réparation d'automobiles et de motocycles,0043,25
11,G,Commerce ; réparation d'automobiles et de motocycles,1686,22
11,G,Commerce ; réparation d'automobiles et de motocycles,3216,22
11,G,Commerce ; réparation d'automobiles et de motocycles,7024,18
11,G,Commerce ; réparation d'automobiles et de motocycles,0804,18
11,G,Commerce ; réparation d'automobiles et de motocycles,2198,17
11,G,Commerce ; réparation d'automobiles et de motocycles,1982,17
11,G,Commerce ; réparation d'automobiles et de motocycles,1606,16
11,G,Commerce ; réparation d'automobiles et de motocycles,1404,16
11,G,Commerce ; réparation d'automobiles et de motocycles,1487,16
11,G,Commerce ; réparation d'automobiles et de motocycles,7005,15
11,G,Commerce ; réparation d'automobiles et de motocycles,1286,12
11,G,Commerce ; réparation d'automobiles et de motocycles,0992,11
11,G,Commerce ; réparation d'automobiles et de motocycles,1408,10
11,G,Commerce ; réparation d'automobiles et de motocycles,0733,9
11,G,Commerce ; réparation d'automobiles et de motocycles,1760,9
11,G,Commerce ; réparation d'automobiles et de motocycles,3013,8
11,G,Commerce ; réparation d'automobiles et de motocycles,3243,8
11,G,Commerce ; réparation d'automobiles et de motocycles,1979,7
11,G,Commerce ; réparation d'automobiles et de motocycles,7002,7
11,G,Commerce ; réparation d'automobiles et de motocycles,0953,7
11,G,Commerce ; réparation d'automobiles et de motocycles,0500,6
11,G,Commerce ; réparation d'automobiles et de motocycles,1077,5
11,H,Transports et entreposage,0016,124
11,H,Transports et entreposage,2219,55
11,H,Transports et entreposage,9999,24
11,H,Transports et entreposage,1090,8
11,H,Transports et entreposage,3229,5
11,I,Hébergement et restauration,1979,800
11,I,Hébergement et restauration,1501,272
11,I,Hébergement et restauration,9999,75
11,I,Hébergement et restauration,1631,42
11,I,Hébergement et restauration,1527,12
11,I,Hébergement et restauration,1316,11
11,I,Hébergement et restauration,9998,8
11,I,Hébergement et restauration,1266,7
11,I,Hébergement et restauration,0953,5
11,J,Information et communication,1486,59
11,J,Information et communication,9999,15
11,J,Information et communication,2642,11
11,J,Information et communication,2121,6
11,J,Information et communication,1922,5
11,K,Activités financières et d'assurance,9999,75
11,K,Activités financières et d'assurance,2335,53
11,K,Activités financières et d'assurance,1147,39
11,K,Activités financières et d'assurance,0478,23
11,K,Activités financières et d'assurance,1619,15
11,K,Activités financières et d'assurance,2247,14
11,K,Activités financières et d'assurance,2098,7
11,K,Activités financières et d'assurance,1090,7
11,K,Activités financières et d'assurance,1486,7
11,K,Activités financières et d'assurance,1979,6
11,K,Activités financières et d'assurance,2931,5
11,K,Activités financières et d'assurance,1501,5
11,L,Activités immobilières,1527,176
11,L,Activités immobilières,9999,32
11,L,Activités immobilières,1043,18
11,L,Activités immobilières,2098,8
11,L,Activités immobilières,1979,7
11,M,"Activités spécialisées, scientifiques et techniques",1486,151
11,M,"Activités spécialisées, scientifiques et techniques",9999,108
11,M,"Activités spécialisées, scientifiques et techniques",0787,73
11,M,"Activités spécialisées, scientifiques et techniques",2205,41
11,M,"Activités spécialisées, scientifiques et techniques",2332,36
11,M,"Activités spécialisées, scientifiques et techniques",1090,28
11,M,"Activités spécialisées, scientifiques et techniques",3253,23
11,M,"Activités spécialisées, scientifiques et techniques",1875,20
11,M,"Activités spécialisées, scientifiques et techniques",2098,18
11,M,"Activités spécialisées, scientifiques et techniques",0086,17
11,M,"Activités spécialisées, scientifiques et techniques",1000,14
11,M,"Activités spécialisées, scientifiques et techniques",3250,13
11,M,"Activités spécialisées, scientifiques et techniques",2420,8
11,M,"Activités spécialisées, scientifiques et techniques",2543,8
11,M,"Activités spécialisées, scientifiques et techniques",9998,8
11,M,"Activités spécialisées, scientifiques et techniques",3168,7
11,M,"Activités spécialisées, scientifiques et techniques",3248,7
11,M,"Activités spécialisées, scientifiques et techniques",2609,6
11,M,"Activités spécialisées, scientifiques et techniques",2216,5
11,M,"Activités spécialisées, scientifiques et techniques",1596,5
11,M,"Activités spécialisées, scientifiques et techniques",1979,5
11,M,"Activités spécialisées, scientifiques et techniques",3213,5
11,N,Activités de services administratifs et de soutien,7018,76
11,N,Activités de services administratifs et de soutien,3043,64
11,N,Activités de services administratifs et de soutien,1043,59
11,N,Activités de services administratifs et de soutien,9999,43
11,N,Activités de services administratifs et de soutien,7024,37
11,N,Activités de services administratifs et de soutien,1147,28
11,N,Activités de services administratifs et de soutien,2098,20
11,N,Activités de services administratifs et de soutien,1351,9
11,N,Activités de services administratifs et de soutien,1404,9
11,N,Activités de services administratifs et de soutien,1909,8
11,N,Activités de services administratifs et de soutien,3127,8
11,N,Activités de services administratifs et de soutien,1619,8
11,N,Activités de services administratifs et de soutien,2378,7
11,N,Activités de services administratifs et de soutien,3245,7
11,N,Activités de services administratifs et de soutien,3236,6
11,N,Activités de services administratifs et de soutien,1090,6
